资源表,资源排序,是否仪表盘主记录,周次,周范围,数据覆盖,solution名称,solution路径,英文名称,中英日URL,匹配路径别名,落地页访问量,独立访客数,会话数,平均停留时长秒,参与率,跳出率,主要流量来源,页面浏览事件_page_view,滚动事件_scroll,用户互动_user_engagement,关键事件_keyEvents,关键事件数_GA_conversions,关键事件转化率,滚动率_scroll_page_view,互动率_user_engagement_page_view,会话关键事件率,CTA状态,表单提交状态,一键加购状态,销售跟进状态,社媒平台数据状态,GA已接入口径,数据状态,官网总访问量,solution页面总访问量,CTA总点击量,表单提交总数,社媒总曝光量,增长最快solution,表单转化率,CTA点击率,解决方案独立访客数,解决方案会话数,GA关键事件总数,GA关键事件转化率,已接入事件口径,数据说明,最新周次,关键事件数(GA conversions),页面浏览事件(page_view),滚动事件(scroll),首次访问(first_visit),会话开始(session_start),用户互动(user_engagement),关键事件(keyEvents),页面访问量,CTA,表单提交(leads),一键加购,销售跟进数,页面->CTA转化率,CTA->表单转化率,访问层_page_view,滚动层_scroll,互动层_user_engagement,GA会话数,滚动率_scroll/page_view,互动率_user_engagement/page_view,关键事件转化率_keyEvents/page_view,会话关键事件率_keyEvents/session_start,GA已接入漏斗事件,缺失埋点说明,周期开始,周期结束,渠道,用户数,浏览量,转化数,转化率,平均会话时长秒,渠道排序,业务判断,建议动作,页面路径,页面标题,平均互动秒,关键事件触发次数,主要事件,页面类型/内容主题,平台,粉丝数,发帖数,曝光/播放,互动数,互动率,点击数,网站会话数,网站用户数,最佳内容类型,适合继续投入,建议UTM渠道参数,备注
05_解决方案页面与行为,05-0046,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,13,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,13,53,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Bazaar,47.46,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0047,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,10,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,10,20,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/intelligent-video-analytics,Intelligent Video Analytics - solution,9.40,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0048,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,9,,66.67%,33.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,6,16,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/intelligent-video-analytics,Intelligent Video Analytics,9.78,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0049,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,6,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,6,11,1,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/industries/environment-monitoring,Environment monitoring - solution,11.17,1,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0050,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,3,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,1,9,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/2024/05/14/introducing-recomputer-r1000-an-industrial-edge-iot-gateway-powered-by-raspberry-pi-ideal-for-smart-building-and-energy-management/,"Introducing reComputer R1000: An Industrial Edge IoT Gateway Powered by Raspberry Pi, Ideal for Smart Building and Energy Management - Latest News from Seeed Studio",0.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0051,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,1,7,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Mission-Pack.html,Hazard Response Mission Pack,70.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0052,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,2,,50.00%,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,2,2,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/environment-monitoring/,ENVIRONMENT MONITORING - Latest News from Seeed Studio,12.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0053,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,1,2,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,214.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0054,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1437,,93.25%,6.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1330,3696,58,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/respeaker-clip-wearable-ai-recorder.html,reSpeaker Clip: Open Wearable AI Recorder | Voice AI Agent | AI Note Taker,33.53,58,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0055,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1015,,90.15%,9.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,938,2493,71,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Home-Assistant-Voice-p-6998.html,Home Assistant Voice Preview Edition,25.33,71,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0056,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,576,,91.49%,8.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,543,1671,38,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/ReSpeaker-Lite-Voice-Assistant-Kit-p-5929.html,"reSpeaker Lite 2-Mic Array Voice Kit, Compatible with ESPHome",28.12,38,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0057,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,79,,79.75%,20.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,74,146,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/sensecap-t1000-tracker,"SenseCAP T1000 LoRaWAN GPS Tracker Utilizing GNSS, WiFi, BLE for Outdoor and Indoor RTLS Positioning",29.47,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0058,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,57,,98.25%,1.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,51,118,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Positioning/Tracker,314.19,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0059,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,22,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,20,97,1,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Bazaar,40.91,1,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0060,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,29,,89.66%,10.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,28,57,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Solutions by Scenarios,21.24,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0061,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,31,,90.32%,9.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,29,53,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,24.10,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0062,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,6,,83.33%,16.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,6,17,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Mission-Pack.html,Hazard Response Mission Pack,9.33,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0063,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,11,,81.82%,18.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,10,17,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/intelligent-video-analytics,Intelligent Video Analytics - solution,23.45,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0064,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,2,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,2,9,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/lorawan-safety-badge,LoRaWAN Smart Safety Badge | Emergency Alert & Panic Button for Real-Time Tracking,2.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0065,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,4,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,4,7,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/industries/environment-monitoring,Environment monitoring - solution,29.75,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0066,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,2,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,2,6,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/smart-warehouse-management,404 Page not found,2.50,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0067,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1,4,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Environment-Monitoring-c-2535.html,Bazaar,14.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0068,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1,2,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,更多场景划分的解决方案,22.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0069,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1,2,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/intelligent-video-analytics,Intelligent Video Analytics,29.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0070,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,2,,50.00%,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1,1,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/intelligent-video-analytics,インテリジェントビデオ分析 - ソリューション,1.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0071,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,1,,0.00%,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,1,1,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,0.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
06_社媒平台表现,06-0001,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA4仅有社媒合计，未拆平台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,12,3.91%,,,,,,,,,,,GA4 Organic Social 合计,,,未接入平台后台数据,未接入平台后台数据,未接入平台后台数据,GA4仅能观察网站会话，未拆平台点击,307,295,待接入平台后台数据后判断,待判断,utm_medium=social,平台拆分需后续内容链接统一添加 UTM
06_社媒平台表现,06-0002,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,,,,,,,,,,,,,LinkedIn,,,,,,,,,,,utm_source=linkedin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0003,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,,,,,,,,,,,,,X,,,,,,,,,,,utm_source=x&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0004,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,,,,,,,,,,,,,FB,,,,,,,,,,,utm_source=facebook&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0005,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,,,,,,,,,,,,,小红书,,,,,,,,,,,utm_source=xiaohongshu&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0006,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,,,,,,,,,,,,,,,抖音,,,,,,,,,,,utm_source=douyin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0007,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA4仅有社媒合计，未拆平台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,10,4.76%,,,,,,,,,,,GA4 Organic Social 合计,,,未接入平台后台数据,未接入平台后台数据,未接入平台后台数据,GA4仅能观察网站会话，未拆平台点击,210,188,待接入平台后台数据后判断,待判断,utm_medium=social,平台拆分需后续内容链接统一添加 UTM
06_社媒平台表现,06-0008,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,,,,,,,,,,,,,LinkedIn,,,,,,,,,,,utm_source=linkedin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0009,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,,,,,,,,,,,,,X,,,,,,,,,,,utm_source=x&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0010,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,,,,,,,,,,,,,FB,,,,,,,,,,,utm_source=facebook&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0011,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,,,,,,,,,,,,,小红书,,,,,,,,,,,utm_source=xiaohongshu&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0012,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,,,,,,,,,,,,,,,抖音,,,,,,,,,,,utm_source=douyin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0013,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA4仅有社媒合计，未拆平台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,0,0.00%,,,,,,,,,,,GA4 Organic Social 合计,,,未接入平台后台数据,未接入平台后台数据,未接入平台后台数据,GA4仅能观察网站会话，未拆平台点击,13,12,待接入平台后台数据后判断,待判断,utm_medium=social,平台拆分需后续内容链接统一添加 UTM
06_社媒平台表现,06-0014,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,,,,,,,,,,,,,LinkedIn,,,,,,,,,,,utm_source=linkedin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0015,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,,,,,,,,,,,,,X,,,,,,,,,,,utm_source=x&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0016,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,,,,,,,,,,,,,FB,,,,,,,,,,,utm_source=facebook&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0017,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,,,,,,,,,,,,,小红书,,,,,,,,,,,utm_source=xiaohongshu&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0018,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,,,,,,,,,,,,,,,抖音,,,,,,,,,,,utm_source=douyin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0019,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA4仅有社媒合计，未拆平台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,0,0.00%,,,,,,,,,,,GA4 Organic Social 合计,,,未接入平台后台数据,未接入平台后台数据,未接入平台后台数据,GA4仅能观察网站会话，未拆平台点击,25,21,待接入平台后台数据后判断,待判断,utm_medium=social,平台拆分需后续内容链接统一添加 UTM
06_社媒平台表现,06-0020,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,,,,,,,,,,,,,LinkedIn,,,,,,,,,,,utm_source=linkedin&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0021,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,,,,,,,,,,,,,X,,,,,,,,,,,utm_source=x&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0022,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,,,,,,,,,,,,,FB,,,,,,,,,,,utm_source=facebook&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0023,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,,,,,,,,,,,,,小红书,,,,,,,,,,,utm_source=xiaohongshu&utm_medium=social,用于判断内容应该发什么、发到哪里
06_社媒平台表现,06-0024,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待手动导入平台后台数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,,,,,,,,,,,,,,,,抖音,,,,,,,,,,,utm_source=douyin&utm_medium=social,用于判断内容应该发什么、发到哪里
